Unnamed: 0,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,Unnamed: 12,Unnamed: 13,preceding_prob
1183,PIT,50,hello 你 可以 直接 微 信 我 ， 我 发给 你 吗 ？,你 好 你 可以 直接 微 信 我 ， 我 发给 你 吗 ？,1,hello,你,你,,you,,,,0.0
1184,PIT,62,可以 暂时 用 国内 的 驾照 开 ， 不过 最好 是 考 learner permit 。,可以 暂时 用 国内 的 驾照 开 ， 不过 最好 是 考 学习者 许可证 。,13,learner,学习者,permit,考,许可证,test,,,0.001944277824890893
1185,PIT,63,平时 都 很 爱惜 车子 经常 保养 车主 不 吸烟 clean title 可 送 aux 线 手机 支架,平时 都 很 爱惜 车子 经常 保养 车主 不 吸烟 干净 标题 可 送 辅助 接口 线 手机 支架,11,clean,干净,title,吸烟,标题,smoking,,,2.4482752879906222e-05
1186,PIT,64,因 relocate 需要 ， 出手 小车 ~,因 搬家 需要 ， 出手 小车 ~,2,relocate,搬家,需要,因,Need to be,Due to the,,,0.00014530056459647958
1187,PIT,67,物品 condition 大部分 excellent to like new .,物品 状态 大部分 完美 到 较 新 。,2,condition,状态,excellent,物品,优秀的,items,,,5.875860691177493e-06
1188,PIT,68,带 三 档 fan control ，,带 三 档 风扇 控制 ，,4,fan,风扇,control,档,控制,file,,,4.1131024838242455e-05
1189,PIT,69,front ， top ， bottom 都 有 dust filter ，,前面 ， 上面 ， 下面 都 有 粉尘 过滤器 ，,1,front,前面,有,,There are,,,,0.0
1190,PIT,71,对 您 的 tv stand 感兴趣 ， 请 提供 联系 方式 ， 我 的 联系 电话 pn-3 （ 杨 ） ， 谢谢 ！,对 您 的 电视 站 脚 感兴趣 ， 请 提供 联系 方式 ， 我 的 联系 电话 pn-3 （ 杨 ） ， 谢谢 ！,4,tv,电视,stand,的,站,the,,,6.27770035280676e-05
1191,PIT,72,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3 .,包含 ： 电 吉他 ， 音箱 ， 线 ， 输入 3 。,8,cable,线,音箱,，,The speakers,.,,,7.834480921569991e-06
1192,PIT,75,这 是 amazon 的 link,这 是 亚马逊 的 链接,5,link,链接,链接,的,link,the,,,0.0002636634148178839
1193,PIT,78,今天 刚 做 的 inspection ， 去年 做 过 alignment ， 轮胎 刚 用 一 年 多 ， 很 新 。,今天 刚 做 的 检查 ， 去年 做 过 校准 ， 轮胎 刚 用 一 年 多 ， 很 新 。,5,inspection,检查,做,的,do,the,,,5.875860691177493e-06
1194,PIT,86,盒子 里 本身 两 个 游戏 ， 再 多 送 两 个 游戏 ， 很 适合 party 的 时候 大家 一起 玩 。,盒子 里 本身 两 个 游戏 ， 再 多 送 两 个 游戏 ， 很 适合 聚会 的 时候 大家 一起 玩 。,17,party,聚会,适合,适合,Suitable for,Suitable for,,,4.1521341969772464e-05
1195,PIT,88,king size 的,超大 号的,1,king,超大,size,,大小,,,,0.0
1196,PIT,89,clean title ， 从未 有 过 任何 事故 ， 车况 良好 ， 性能 稳定 ， 并 有 其他 附件 赠送 。,干净 标题 ， 从未 有 过 任何 事故 ， 车况 良好 ， 性能 稳定 ， 并 有 其他 附件 赠送 。,1,clean,干净,title,,标题,,,,0.0
1197,PIT,90,两 个 car seater 都 出 了 ， 谢谢 关注 ！,两 个 汽车 座椅 都 出 了 ， 谢谢 关注 ！,3,car,汽车,seater,个,座位的,a,,,0.0004017498437639496
1198,PIT,91,room essentials 风扇 。,房 需 牌 风扇 。,1,room,房,essentials,,生活必需品,,,,0.0
1199,PIT,94,发动机 强劲 smooth ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,发动机 强劲 平稳 ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,3,smooth,平稳,平稳,强劲,smooth,strong,,,6.855170806373742e-06
1200,PIT,100,我 刚刚 仔细 看 了 一下 空调 的 介绍 ， 这个 空调 好像 不 适合 standard window ， 如果 给 大家 造成 误导 ， 十分 抱歉 。,我 刚刚 仔细 看 了 一下 空调 的 介绍 ， 这个 空调 好像 不 适合 标准 窗 ， 如果 给 大家 造成 误导 ， 十分 抱歉 。,16,standard,标准,window,适合,窗口,Suitable for,,,4.1521341969772464e-05
1201,PIT,101,地址 ： near frick park,地址 ： 近 弗里克 公园,3,near,近,frick,：,弗里克,:,,,8.030342944609241e-05
1202,PIT,102,thx 已 出,谢谢 已 出,1,thx,谢谢,出,,Out of the,,,,0.0
1203,PIT,105,或者 请 查看 word 附件 ～,或者 请 查看 文档 附件 ～,4,word,文档,附件,查看,The attachment,To view,,,4.151961801951422e-05
1204,PIT,110,免费 的 桌子 ， baby seat ， high chair ， queen size mattress and box .,免费 的 桌子 ， 婴儿 座椅 ， 高 脚凳 ， 大号 席梦思 和 盒子 。,5,baby,婴儿,seat,，,座位,.,,,1.0772411267158737e-05
1205,PIT,118,你 转账 后 ， 我 给 你 完整 的 report .,你 转账 后 ， 我 给 你 完整 的 报告 。,10,report,报告,给,的,to,the,,,8.788780493929464e-05
1206,PIT,123,白板 [ size = 14 .,白板 【 大小 = 14 。,3,size,大小,=,[,=,[,,,3.2317233801476215e-05
1207,PIT,124,可以 支撑 起来 看 视频 的 case,可以 支撑 起来 看 视频 的 外壳,7,case,外壳,支撑,的,support,the,,,0.0007658794430424247
1208,PIT,129,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的 。,所有 保养 ， 检查 ， 换 轮胎 全 都 是 在 奔驰 卖家 做 的 。,4,inspection,检查,做,，,do,.,,,5.875860691177493e-06
1209,PIT,130,半 年 前 换 了 四 个 break rotors ， 和 两 个 front breaks ，,半 年 前 换 了 四 个 刹车 转子 ， 和 两 个 前刹 ，,8,break,刹车,rotors,个,转子,a,,,0.00034223134839151266
1210,PIT,131,最好 在 centre ， market district giant eagle 附近 。,最 好在 中大 老鹰 超 市区 附近 。,1,centre,最,market,,市场,,,,0.0
1211,PIT,132,需要 自己 来 pick up ， 谢谢 ！,需要 自己 来 拿 ， 谢谢 ！,4,pick,拿,需要,来,Need to be,to,,,0.00019477447897826874
1212,PIT,134,电话 ： 412-六五二－6177 （ 最好 message ）,电话 ： 412-六五二－6177 （ 最好 短信 ）,6,message,短信,短信,最好,SMS,The best,,,0.0015314886483577888
1213,PIT,135,顶上 的 mic 不 能 调节 方向 ， 但是 对 录音 效果 并 无 影响 ，,顶上 的 麦克风 不 能 调节 方向 ， 但是 对 录音 效果 并 无 影响 ，,3,mic,麦克风,调节,的,Adjust the,the,,,5.0221602822454076e-05
1214,PIT,141,显卡 ： integrated ;,显卡 ： 集成 ；,3,integrated,集成,显卡,：,The graphics card,:,,,2.9379303455887465e-06
1215,PIT,143,今天 随手 一 试 发现 code 能用 ， 真是 意外 惊喜 。,今天 随手 一 试 发现 代码 能用 ， 真是 意外 惊喜 。,6,code,代码,能用,发现,Can be used,found,,,4.7986195644616194e-05
1216,PIT,167,平时 用 的 很 仔细 ， condition 很好 。,平时 用 的 很 仔细 ， 状态 很 好 。,7,condition,状态,。,，,.,.,,,5.875860691177493e-06
1217,PIT,173,仍然 available :,仍然 有效 ：,2,available,有效,有效,仍然,effective,still,,,6.068820423603666e-05
1218,PIT,175,选择 standard shipping 即 可 免 运费 。,选择 标准 运送 即可 免 运费 。,2,standard,标准,shipping,选择,航运,choose,,,2.644137311029872e-05
1219,PIT,177,成色 不错 啊 ， 是 clean title 吗,成色 不错 啊 ， 是 干净 标题 吗,6,clean,干净,title,是,标题,is,,,2.4482752879906222e-05
1220,PIT,178,一 个 是 独立 房 ， 一 个 是 condo .,一 个 是 独立 房 ， 一 个 是 公寓 。,10,condo,公寓,房,是,room,is,,,1.958620230392498e-06
1221,PIT,180,个人 平时 比较 宅 ， 不 开 party 。,个人 平时 比较 宅 ， 不 开 聚会 。,8,party,聚会,开,开,open,open,,,9.891032163482114e-05
1222,PIT,182,啊 不 好意思 我 已经 update 了 联系 方式 了,啊 不 好意思 我 已经 更新 了 联系 方式 了,6,update,更新,更新,已经,update,already,,,3.7213784377457453e-05
1223,PIT,183,现在 还 available,现在 还 有效,3,available,有效,有效,还,effective,also,,,5.996162456028142e-05
1224,PIT,187,精装 修 、 家具 全 、 free 无线 上网 !,精装 修 、 家具 全 、 免费 无线 上网 ！,7,free,免费,上网,、,Surf the Internet,",",,,5.2628809010052104e-05
1225,PIT,189,精装 修 家具 全 free 无线 上网 !,精装 修 家具 全 免费 无线 上网 ！,5,free,免费,上网,全,Surf the Internet,all,,,3.910985959560405e-05
1226,PIT,191,环境 ： 住宅 街区 ， street parking 。,环境 ： 住宅 街区 ， 提供 路边 停车 。,6,street,提供,提供,，,provide,.,,,7.932411933089616e-05
1227,PIT,193,欢迎 email 咨询,欢迎 电子 邮件 咨询,2,email,电子,咨询,欢迎,consulting,welcome,,,0.00016452409935296982
1228,PIT,194,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,门口 有 公交 到 中国 超市 ， 餐馆 和 市区 。,3,bus,公交,有,有,There are,There are,,,0.0033208885955322703
1229,PIT,196,house 一 楼 是 餐厅 客厅 和 厨房 二 楼 是 三 个 房间 share 卫生间 。,住宅 一 楼 是 餐厅 客厅 和 厨房 二 楼 是 三 个 房间 共 享 卫生间 。,1,house,住宅,一,,one,,,,0.0
1230,PIT,197,四 个 房间 租金 分别 为 390 ， 420 ， 460 ， 490 usd / 月 。,四 个 房间 租金 分别 为 390 ， 420 ， 460 ， 490 美 刀 / 月 。,14,usd,美,/,490,/,490,,,2.9379303455887465e-06
1231,PIT,200,有 pet 可以 商量,有 宠物 可以 商量,2,pet,宠物,商量,有,To discuss,There are,,,0.0033208885955322703
1232,PIT,201,欢迎 email 联系 咨询 。,欢迎 电子 邮件 联系 咨询 。,2,email,电子,联系,欢迎,contact,welcome,,,0.00016452409935296982
1233,PIT,205,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,7,email,电子,联系,通过,contact,through,,,0.00016452409935296982
1234,PIT,206,house 共 两 个 卧室 ， 一 个 阁楼 。,住宅 共 两 个 卧室 ， 一 个 阁楼 。,1,house,住宅,共,,A total of,,,,0.0
1235,PIT,207,阁楼 有 一 个 living room 和 一 个 bedroom 。,阁楼 有 一 个 客厅 和 一 个 卧室 。,5,living,客厅,个,个,a,a,,,4.463887152932774e-05
1236,PIT,208,house 厨房 ， 厕所 宽敞 明亮 。,住宅 厨房 ， 厕所 宽敞 明亮 。,1,house,住宅,厨房,,The kitchen,,,,0.0
1237,PIT,209,本人 男 ， 今年 去 pitt 读 master ， 8 .,本人 男 ， 今年 去 匹兹堡 大学 读 硕士 ， 8 。,9,master,硕士,master,master,主,主,,,2.7420683225494967e-05
1238,PIT,211,要求 ： security deposit ， 爱 干净,要求 ： 保证金 ， 爱 干净,3,security,保证金,，,：,",",:,,,3.8193094492653704e-05
1239,PIT,214,这时 living room 的 图片 ， 比 卧室 要 大 。,这时 客厅 的 图片 ， 比 卧室 要 大 。,2,living,客厅,的,这时,the,At this moment,,,4.1520479976748534e-05
1240,PIT,217,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,户型 ： 一 楼 是 超大 客厅 ， 餐厅 及 厨房 ；,7,living,客厅,room,超大,房间,Very large,,,4.1520479976748534e-05
1241,PIT,218,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,二 楼 是 三 间 卧室 和 一 个 完全 的 卫生间 ；,10,full,完全,；,个,;,a,,,0.0004166294676070589
1242,PIT,219,长 租 all gone ！,长 租 全 没 了 ！,3,all,全,gone,租,走了,rent,,,0.0013563445095468047
1243,PIT,220,room a $600 ( 双 人大 床 ） 已 租 ！,房间 a $600 （ 双 人大 床 ） 已 租 ！,1,room,房间,床,,The bed,,,,0.0
1244,PIT,227,可以 直接 签 lease ， 无 押金 ， 需要 预付 第一 个 月 房租 。,可以 直接 签 合同 ， 无 押金 ， 需要 预付 第一 个 月 房租 。,4,lease,合同,签,签,sign,sign,,,2.3503442764709972e-05
1245,PIT,230,房子 介绍 ： 两 室 两 厅 ， 一 个 full bathroom ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,房子 介绍 ： 两 室 两 厅 ， 一 个 完整 浴室 ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,11,full,完整,bathroom,个,浴室,a,,,0.0004166294676070589
1246,PIT,233,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,负责 租赁 的 办公室 就 在 大厅 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,1,leasing,负责,在,,in,,,,0.0
1247,PIT,241,环境 安静 ， apartments 评分 9 .,环境 安静 ， 公寓 评分 9 。,4,apartments,公寓,评分,，,score,.,,,2.546206299510247e-05
1248,PIT,243,［ 治安 ］ 附近 治安 好 ， 公寓 有 doorman ， 收发 快递 也 方便 。,［ 治安 ］ 附近 治安 好 ， 公寓 有 门卫 ， 收发 快递 也 方便 。,10,doorman,门卫,有,有,There are,There are,,,0.0033208885955322703
1249,PIT,247,优点 ： 我 的 卧室 是 整 个 house 最 大 的 卧室 ， 两 扇 窗 采光 好 ， 冬天 暖气 也 很 足 ， 家具 齐全 ， 拎包 入住 ；,优点 ： 我 的 卧室 是 整 个 住宅 最 大 的 卧室 ， 两 扇 窗 采光 好 ， 冬天 暖气 也 很 足 ， 家具 齐全 ， 拎包 入住 ；,9,house,住宅,卧室,个,The bedroom,a,,,0.00011903699074487398
1250,PIT,248,房租 lease 到 7 .,房租 合同 到 7 。,2,lease,合同,到,房租,to,The rent,,,6.227942702927134e-05
1251,PIT,251,二 楼 是 三 间 卧室 和 一 个 full 的 卫生间 。,二 楼 是 三 间 卧室 和 一 个 完整 的 卫生间 。,10,full,完整,卫生间,个,toilet,a,,,0.0004166294676070589
1252,PIT,252,三 楼 是 一 卧 一 卫 的 studio 。,三 楼 是 一 卧 一 卫 的 工作室 。,9,studio,工作室,工作室,的,The studio,the,,,2.5110801411227038e-05
1253,PIT,254,八月 开始 可 签 一 年 lease 。,八月 开始 可 签 一 年 合同 。,7,lease,合同,签,年,sign,years,,,2.3503442764709972e-05
1254,PIT,259,房东 非常 nice ， 有 需要 和 修理 会 马上 处理 。,房东 非常 好 ， 有 需要 和 修理 会 马上 处理 。,3,nice,好,好,非常,good,very,,,0.00026469031233456857
1255,PIT,262,联系 电话 or text ： 412-6518342 jane,联系 电话 或者 短信 ： 412-6518342 jane,3,or,或者,text,电话,文本,The phone,,,0.000563565491006434
1256,PIT,263,有 attached 车库 可 用 。,有 附属 车库 可 用 。,2,attached,附属,车库,有,The garage,There are,,,0.0033208885955322703
1257,PIT,264,安装 有 智能 panel ， 可以 远程 手机 调控 暖气 温度 和 开关 。,安装 有 智能 面板 ， 可以 远程 手机 调控 暖气 温度 和 开关 。,4,panel,面板,有,智能,There are,smart,,,1.958620230392498e-06
1258,PIT,265,【 车库 】 ： attached 车库 。,【 车库 】 ： 附属 的 车库 。,5,attached,附属,。,：,.,:,,,7.834480921569991e-06
1259,PIT,267,长租 ： all gone,长租 ： 全 没了,3,all,全,gone,：,走了,:,,,0.0013563445095468047
1260,PIT,272,水晶 吊灯 《 —————————————————————— 》 楼梯 to downstairs,水晶 吊灯 《 —————————————————————— 》 楼梯 去 楼下,7,to,去,去,楼梯,Go to the,The stairs,,,4.151530877010898e-05
1261,PIT,279,小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,小区 居民 是 学生 和 年轻 学者 ， 学校 的 摆渡 车 从 门前 经过 ， 而且 很多 。,11,shuttle,摆渡,从,的,from,the,,,7.834480921569991e-06
1262,PIT,289,装修 好 的 single family house 在 forest hills ， 小区 环境 优美 ， 步行 3-5 分钟 有 两 个 公园 。,装修 好的 单个 家庭 住宅 在 森林 山 ， 小 区 环境 优美 ， 步行 3-5 分钟 有 两 个 公园 。,2,single,好的,好的,装修,Okay,decorate,,,9.401377105883989e-05
1263,PIT,294,rich neighborhood ， 非常 安全 ， 旁边 就 是 公园 ， 环境 很 好 很 安静 。,富人 区 ， 非常 安全 ， 旁边 就 是 公园 ， 环境 很 好 很 安静 。,1,rich,富人,neighborhood,,社区,,,,0.0
1264,PIT,296,非常 便利 的 位置 ， 适合 summer,非常 便利 的 位置 ， 适合 暑假,7,summer,暑假,适合,适合,Suitable for,Suitable for,,,3.8098866558719875e-05
1265,PIT,305,apt 隶属 franklin west 旗下 ， 物业 管理 良好 ， 有 任何 问题 能 快速 免费 解决 。,公寓 隶属 西 富兰克林 旗下 ， 物业 管理 良好 ， 有 任何 问题 能 快速 免费 解决 。,1,apt,公寓,隶属,,membership,,,,0.0
1266,PIT,308,manager 非常 好 说话 ；,物 管 非常 好 说话 ；,1,manager,物,非常,,very,,,,0.0
1267,PIT,309,现在 房间 还 是 available,现在 房间 还是 有效,3,available,还是,是,房间,is,The room,,,6.261838788960378e-05
1268,PIT,313,大家 一起 share 厨房 。,大家 一起 共 享 厨房 。,3,share,共,厨房,一起,The kitchen,together,,,4.602757541422369e-05
1269,PIT,314,我 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,我 是 刚 毕业 没 多久 的 年轻 教授 ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,8,young,年轻,professional,的,专业,the,,,3.766620211684056e-05
1270,PIT,322,从 「 现在 」 开始 租 ， 直接 和 manager 签 合同 ！,从 「 现在 」 开始 租 ， 直接 和 经理 签合同 ！,10,manager,经理,签,和,sign,and,,,1.3710341612747483e-05
1271,PIT,332,房东 也 很 nice 。,房东 也 很 好 。,4,nice,好,好,很,good,very,,,0.00026469031233456857
1272,PIT,333,房子 共 三 层 ， 出租 的 是 二 楼 的 bedroom ， 二 楼 有 独立 厨房 和 卫生间 。,房子 共 三 层 ， 出租 的 是 二 楼 的 卧室 ， 二 楼 有 独立 厨房 和 卫生间 。,12,bedroom,卧室,卧室,的,The bedroom,the,,,4.896550575981244e-06
1273,PIT,335,房租 是 $500 ， 包 水电 暖 网 以及 你 能 想到 的 一切 ， 房东 夫妇 人 非常 nice ， 有 什么 问题 随时 可以 给 他们 打 电话 求助 。,房租 是 $500 ， 包 水电 暖 网 以及 你 能 想到 的 一切 ， 房东 夫妇 人 非常 好 ， 有 什么 问题 随时 可以 给 他们 打 电话 求助 。,20,nice,好,是,非常,is,very,,,0.00026469031233456857
1274,PIT,336,房子 离 frick park 仅 两 个 block ， 去 公园 里 运动 非常 方便 。,房子 离 弗里克 公园 仅 两 个 街区 ， 去 公园 里 运动 非常 方便 。,8,block,街区,方便,个,convenient,a,,,7.439811921554624e-05
