,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en surprisal,cs word en wbw surprisal,cs word zh surprisal,cs word zh wbw surprisal
23766,UI21MAZ_0101,Interview,-1,21,"['这', '个', 'biology', '这', '种', '是', '比', '较', 'health', '那', '种', '做', 'lab', '的', '东', '西', '的', '我', '是', '很', '讨', '厌', 'lab', '#pun#', '的', '整', '天', '一', '整', '天', '躲', '在', '那', '个', 'lab', '里', '面', '做', '完', '一', '定', '要', '做', '一', '个', '东', '西', '又', '不', '完', '还', '有', '第', '二', '天', '还', '要', '回', '去', '一', '直', '直', '直', '做', '整', '个', '星', '期', '才', '能', '完', '很', '#sian#']",73,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > other', 'other > man', 'man > eng', 'eng > man', 'man > other']",biology,0,7,this biology is a kind of thing that is more health to do lab. i hate lab # pun # all day to hide in that lab all day.go back and do it straight through all week before you can finish it. #sian#,"this biology this is comparison health that kind of doing lab i hate it from dongxi, i am very annoying lab #pun# all day and all day hiding in that one lab after doing it in the inside, you must do a dongxi and endless, and the second day will go back and do it straight to do the whole week to finish it. it can be finished. #sian#",生物学,3,0,2889964,1153,16.91060161875044,24.47353450645775,生物学这这这是比比比那那那那种种的的的的东东的很很很讨很很很讨讨厌讨讨讨讨讨讨讨讨很很讨讨厌很讨讨很讨＃＃＃不完有二天还要回去一直直直做整整个星星星期很很很很很＃＃sian＃,这个 生物学 这种 是 比较 健康 那种 做 实验室 的 东西 的 我 是 很 讨厌 实验室 ＃ 双关语 ＃ 的 整天 一整天 躲 在 那个 实验室 里面 做 完 一定 要 做 一个 东西 又 不 完 还有 第二天 还要 回去 一直 直直 做 整个 星期 才能 完 很 ＃ Sian ＃,18.64918805721433,18.64918805721433,24.420959724578083,24.110228563739177
23773,UI21MAZ_0101,Interview,-1,21,"['对', '没', '有', '加', 'lunch', '九', '个', '小', '时', '九', '小', '时', '对', '九']",14,"['man > eng', 'eng > man']",lunch,0,5,nine hours and nine hours of lunch,nothing lunch nine hours and nine hours of nine times,午餐,2,0,7176365,49343,15.598399870458056,19.054153491987528,午餐午餐九九小时九小时对对,对 没有 加 午餐 九个 小时 九 小时 对 九,19.747909130742137,18.26950164175299,24.396924246040335,24.048697818408815
23775,UI21MAZ_0101,Interview,-1,21,"['然', '后', 'australia', 'new', 'zealand', '当', '然', '是', '我', '没', '有', '进', '因', '为', '那', '个', 'department', '那', '种', '外', '国', '人', '的', 'call', '真', '的', '是', '很', '难', '听']",30,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",australia,0,9,"after australia new zealand, of course, i didn’t have any progress because the call of the foreign country.","then australia new zealand of course, i didn’t have any progress because of that one department that kind of foreign people call really difficult to hear",澳大利亚,4,0,6726915,543611,15.691708111408488,15.592496180254516,澳大利亚澳大利亚新西兰当当然是没有进那那那那为那为那那那那那外国国,然后 澳大利亚 新西兰 当然 是 我 没有 进 因为 那个 部门 那种 外国人 的 称呼 真的 是 很 难听,25.280829517384156,24.774693908990926,19.26885388017843,22.395718357334005
23777,UI21MAZ_0101,Interview,-1,21,"['我', '们', '是', '有', '一', '个', 'target', '的', '每', '一', '个', 'agent', '至', '少', '要', '星', '期', '一', '会', '最', '多', 'call', '因', '为', '星', '期', '六', '星', '期', '日', '没', '有', '得', '打', '进', '来', '所', '以', '星', '期', '一', '会', '最', '多', 'call', '至', '少', '要', '有', '二', '十', '五', '个']",53,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",target,0,6,we have a target of each agent at least one time on the week. because it is not necessary to come in on the sixth stage of the week.,"we have one target every agent at least it will be the most on the week call because there is no need to come in on the sixth stage of the week, there is no need to get in call at least there are two or five",目标,2,0,11134821,9244593,14.96464667920451,11.50453292946706,目标的的一一的的的一一一一至至至至要会最会多最多多多最最最多最最最最最因因因因因因为星星六六星星期期日日日没有得得打进进进进进进以来所以星星星十五,我们 是 有 一个 目标 的 每 一个 代理人 至少 要 星期一 会 最 多 称呼 因为 星期六 星期日 没有 得 打 进来 所以 星期一 会 最 多 称呼 至少 要 有 二十五个,12.505055158031274,14.07148975522122,22.77816429846377,22.249939861396395
23797,UI01FAZ_0108,Interview,-1,1,"['每天', 'travel', '这样', '来', '去', 'travel', '然后', '回到', '家', '也', '算', '累', '了']",13,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",travel,0,6,every day travel comes and go to the travele and then gets home.,every day travel come and go travel then i am tired when i get home,旅行,2,0,13932148,486539,14.64130734144641,15.752515376461831,旅行这样这样来来旅行然后然后回到家算算累累累,每天 旅行 这样 来 去 旅行 然后 回到 家 也 算累 了,15.550850637573602,15.550850637573602,24.420959724578083,23.91273661657003
23803,UI01FAZ_0108,Interview,-1,1,"['好像', '说', 'industry', 'area', '可以', '直接', 'round', '去', '好像', '说', '#seberang#', '#jaya#', '那边']",13,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > other', 'other > man']",industry,0,8,it seems that industry area can be directly rand.,it seems industry area direct round it seems to say #seberang# #jaya# there,行业,2,0,30143313,5512314,13.527887055393691,12.250484663626269,好像行业区域可以直接直接直接说＃＃seberang＃＃jaya＃那边,好像 说 行业 地区 可以 直接 圆形 的 去 好像 说 ＃ Seberang ＃ ＃ Jaya ＃ 那边,15.697638335266435,16.86479278851297,23.80843239289709,24.010272743942444
23811,UI01FAZ_0108,Interview,-1,1,"['因为', '我', '姐姐', '的', '孩子', '是', '我', '妈妈', '我', 'parents', '帮', '她', '顾', '所以', '啊']",15,"['man > eng', 'eng > man']",parents,0,7,"because my sister’s child is my mother, my mother, i parents to help her take care of her",because my sister’s child is my mother me parents help her care,父母,2,0,35573524,1949899,13.28892114682291,13.749743336950376,父母帮我妈妈妈妈妈妈帮帮帮帮她她,因为 我 姐姐 的 孩子 是 我 妈妈 我 父母 帮 她 顾 所以 啊,15.796956344868951,16.868298087038692,20.368852899444338,23.830009644644623
23816,UI09MAZ_0104,Interview,-1,9,"['里面', '一些', 'lecturer', '我', '我', '会', '跟', '他', '录', '如果', '看', '他们', '是', 'native', '的话', '我', '也', '会', '我', '会', '用', 'french', '跟', '他们', 'try', '跟', '交谈']",27,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",lecturer,0,8,"some lecturer i will record with him. if you look at them as native, i will also use french to talk to them to talk to them","inside lecturer i will record with him, if you see them are native i will use it too french follow them try talk to",讲师,2,0,938656,239266,18.53298470117768,16.776455427014326,讲师我我我会跟他他如果如果看看他们是是是的话的话的话我也会会我我会会用会会会会跟跟跟,里面 一些 讲师 我 我会 跟 他录 如果 看 他们 是 本国 的 的话 我 也 会 我会 用 法语 跟 他们 尝试 跟 交谈,19.045798035355077,19.494439373246042,24.420959724578083,23.854045787567987
23817,UI09MAZ_0104,Interview,-1,9,"['大部分', '时间', '你', '就', '会', '用', 'french', '跟', '人家', 'communicate']",10,"['man > eng', 'eng > man', 'man > eng']",french,0,6,most of the time you will use french and others,you will use it most of the time french people communicate,法语,2,0,52711229,57953,12.721614715263195,18.822115578719234,大部分时间时间就会会法语跟人家人家,大部分 时间 你 就 会 用 法语 跟 人家 交流,22.787608207844727,26.292713729547557,22.204326466725497,22.268109811497006
23825,UI09MAZ_0104,Interview,-1,9,"['除了', '在', 'paris', '之外', '没有', '人', '会', '跟', '你', '讲', '英文', '的']",12,"['man > eng', 'eng > man']",paris,0,5,no one except paris will tell you english,except paris no one will speak english to you,巴黎,2,0,29549276,767592,13.556602262468667,15.094731154122313,巴黎之外之外没有会跟你讲的英文,除了 在 巴黎 之外 没有 人会 跟 你 讲 英文 的,24.372348621994362,23.681960943046967,19.67111279704453,19.898458912002432
23826,UI09MAZ_0104,Interview,-1,9,"['而且', '在', 'paris', '跟', '你', '讲', '英文', '的', '可能', '也', '只有', '那些', '比较', '高级', '的', '餐厅']",16,"['man > eng', 'eng > man']",paris,0,5,and there may be only those high -end restaurants in paris in paris,and paris those who tell you english may only be those more high -end restaurants,巴黎,2,0,29549276,767592,13.556602262468667,15.094731154122313,巴黎跟跟你英文的可能也有比较比较高级的的,而且 在 巴黎 跟 你 讲 英文 的 可能 也 只有 那些 比较 高级 的 餐厅,26.4613929333857,25.812163611341152,19.67111279704453,19.898458912002432
23831,UI09MAZ_0104,Interview,-1,9,"['没有', 'culture', 'shock', '因为', '之前', '我', '也', '是', '去', '过', '其它', '地方']",12,"['man > eng', 'eng > man']",culture,0,7,no culture shock is because i have been to other places before,no culture shock because i have been to other places before,文化,2,0,31547192,32083295,13.462213447840908,9.7093923236648,没有文化冲击因为因为之前也是去过过其它,没有 文化 冲击 因为 之前 我 也 是 去过 其它 地方,15.468425296719207,15.468425296719207,22.616028628586935,22.616028628586935
23833,UI09MAZ_0104,Interview,-1,9,"['不', '知道', '弄', '到', '什么', 'bacteria', '还是', 'virus', '还是', '什么', '我', '都', '不', '知道']",14,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",bacteria,0,8,i don’t know what bacteria or virus or what i don’t know.,i don't know what to get bacteria still virus i don't know anything else,细菌,2,0,5742383,166648,15.920003582820854,17.298266826400344,细菌还还还病毒还还是我都都不不,不 知道 弄 到 什么 细菌 还是 病毒 还是 什么 我 都 不 知道,18.747596855097274,19.75986807188373,24.396924246040335,23.784396249973724
23845,UI09MAZ_0104,Interview,-1,9,"['那个', '还', '好', '我', '去', '看', '那个', 'specialist']",8,['man > eng'],specialist,0,10,"fortunately, i go to see that specialist",fortunately i go to see that specialist,专家,2,0,2488839,3597269,17.126180232945504,12.8662406880573,专家,那个 还好 我 去 看 那个 专家,19.46970429665151,19.46970429665151,24.420959724578083,23.854045787567987
23847,UI09MAZ_0104,Interview,-1,9,"['而且', '算', '起来', '也', '是', '算', '很', '便宜', '因为', '一个', 'specialist', '这样', '去', '看', '他', '给', '我', '一个', 'advice', '只是', '好像', '是', '二十', '还是', '三十', 'euro', '罢', '了']",28,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",specialist,0,10,and it ’s cheap to count it because a specialist goes to see him a advice just like 20 or thirty euro.,and it ’s cheap because it’ s cheap because one specialist go to see him like this advice it seems to be twenty or thirty or thirty euro stop,专家,2,0,2488839,3597269,17.126180232945504,12.8662406880573,专家专家这样这样看看看给给给我我我我一一一一一一一只只只只只好像好像好像是是是二十二十还还是是,而且 算 起来 也 是 算 很 便宜 因为 一个 专家 这样 去 看 他 给 我 一个 建议 只是 好像 是 二十 还是 三十 欧元 罢了,13.78255343242006,15.794914355669023,24.420959724578083,23.854045787567987
23857,UI09MAZ_0104,Interview,-1,9,"['其实', '是', '去', 'singapore', '的']",5,"['man > eng', 'eng > man']",singapore,0,9,"in fact, i went to singapore",actually singapore of,新加坡,3,0,2138354,757521,17.345152432122035,15.11378494613542,新加坡的的的,其实 是 去 新加坡 的,27.184962023301686,23.532361565414618,18.015674112601076,20.92801744259468
23858,UI09MAZ_0104,Interview,-1,9,"['过后', '他', '叫', '我', '把', '它', '换', '去', 'france', '因为', '他们', '那里', '有', '一个', 'link']",15,"['man > eng', 'eng > man', 'man > eng']",france,0,6,"after that, he told me to change it to france because they had a link there","after that, he asked me to change it france because they have a link",法国,2,0,36896771,3013025,13.23623048001815,13.121930091316498,过后他叫把它它法国因为因为他们那里有个个,过后 他 叫 我 把 它 换 去 法国 因为 他们 那里 有 一个 关联,28.07669375723706,27.599668204739327,20.372531270423806,20.468173898782137
23859,UI09MAZ_0104,Interview,-1,9,"['他', '可以', '帮', '我', 'send', '我', '的', 'application', '去', 'france']",10,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",send,1,4,he can help me send my application to france,he can help me send mine application go france,发送,2,1,20045363,248174,14.116456501806072,16.72371885052946,他他帮帮发送我的申请去法国,他 可以 帮 我 发送 我 的 应用 去 法国,18.671400793806413,18.671400793806413,23.784396249973724,23.830009644644623
23862,UI09MAZ_0104,Interview,-1,9,"['我', '我', '的', 'choice', '是', 'not', 'to', 'go', 'to', 'singapore', '可以', '这样', '讲', '因为']",14,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",choice,0,6,"my choice is not to go to singapore, which can be said because",me choice yes not to go to singapore can be said like this,选择,2,0,26337136,8037855,13.722626575192804,11.706332182851217,选择是不去新加坡可以可以这样讲讲因为,我 我 的 选择 是 不要 去 新加坡 可以 这样 讲 因为,11.262639434059782,17.140012870210338,21.31271332562311,23.953010344021205
23869,UI09MAZ_0104,Interview,-1,9,"['除了', '有', '时候', '去', '一些', 'conference']",6,['man > eng'],conference,0,10,sometimes i go to some conference,sometimes go to some conference,会议,2,0,10080370,16266233,15.108176451255483,10.689334455356969,会议,除了 有时候 去 一些 会议,17.215430603748565,17.215430603748565,24.420959724578083,23.854045787567987
