,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en ch surprisal,cs word en wbw ch surprisal,cs word zh h5 surprisal,cs word zh wbw h5 surprisal
24527,UI24MAZ_0103,Interview,-1,24,"['他', '讲', 'we', '他', '第', '二个', '他', '第二句', '他', '就', '问', '你', 'i', 'am', 'a', 'p.', 'h.', 'd.', 'holder', 'why', 'i', 'want', 'to', 'trust', 'you']",25,"['man > eng', 'eng > man', 'man > eng']",we,2,2,he talked about we for the second sentence.,he said we he will ask you in the second sentence of his second sentence i am a p. h. d. holder why i want to trust you,我们,2,2,600896170,73177380,9.210681223869788,8.519816876703524,我们是p。H。d。持有人为什么我想信任你,他 讲 我们 他 第二个 他 第二句 他 就 问 你 我 是 p 。 H 。 d 。 持有人 为什么 我 想 信任 你,10.35945734617414,8.00719341832821,6.804103343529615,8.660925946098189
24538,UI24MAZ_0103,Interview,-1,24,"['对', '对', '对', '因为', '就', '剩', '应该', '是', 'i', 'try', 'my', 'best', '是', '希望', '讲', '说', '在', '三四年', '里面', '能', '弄', '好']",22,"['man > eng', 'eng > man']",i,2,1,the right right is that i try my best because it is left to say that it can be done in three or four years.,the right right reason should be left i try my best i hope to talk about it in three or four years,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我尝试最好的是是希望说说在在在三四三四年好能能弄能,对 对 对 因为 就 剩 应该 是 我 尽力 了 是 希望 讲 说 在 三四年 里面 能 弄 好,11.797104777439019,10.780713705429283,4.324580004489453,6.2824958550344485
24545,UI09MAZ_0103,Interview,-1,9,"['那个', 'university', '里面', '学', '法语', '的', '人', '很', '多']",9,"['man > eng', 'eng > man']",university,0,10,there are many people who learn french in university,that university there are many people who learn french in it,大学,2,0,80244042,11315932,12.11533076692517,11.212859227506602,那个大学里面里面学的人人多,那个 大学 里面 学法语 的 人 很多,14.642140196952449,13.27748416294529,12.539461363888451,12.539461363888451
24552,UI09MAZ_0103,Interview,-1,9,"['过后', '如果', '如果', '你', '是', '讲', 'america', 'south', 'american', '那里', '也', '是', '有', 'yukoslavia', '之类', '的', 'country']",17,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",america,0,7,"after that, if you are talking about america south american, there are also country like yukoslavia",if you are talking america south american there is also there yukoslavia some type of country,美国,2,0,56516310,17342326,12.62105777128128,10.59691723017234,美国南美洲南美洲那里是是是有是是有是是是是有有有有有,过后 如果 如果 你 是 讲 美国 南美洲 那里 也 是 有 南斯拉夫 之类 的 国家,17.869486687314986,17.312827542333807,11.233404141475107,11.157208080184247
24556,UI09MAZ_0103,Interview,-1,9,"['那个', 'middleman', '就是', '赚', '这种', '钱']",6,"['man > eng', 'eng > man']",middleman,0,9,that middleman is to make this kind of money,that middleman just make this kind of money,中间人,3,0,195155,26260,20.79896080891389,19.96413200832928,那个中间人就就是赚这钱钱,那个 中间人 就是 赚 这种 钱,18.472364150073144,18.472364150073144,18.357090919830885,18.357090919830885
24557,UI09MAZ_0103,Interview,-1,9,"['赚', '这些', 'arrangement', 'arrange', '他们', '来', '这里', '上课']",8,"['man > eng', 'eng > man']",arrangement,0,11,"earn these arrangement arrange, they come here to take class",earn this arrangement arrange they come here for class,安排,2,1,11546300,4671981,14.91229442963756,12.489108327703873,安排安排他们他们这里这里这里上课,赚 这些 安排 安排 他们 来 这里 上课,16.65110378433877,17.26055235306142,16.998551884217655,14.389975625004832
24575,UI09MAZ_0103,Interview,-1,9,"['因为', 'french', '讲话', '他', '他们', '很', '喜欢', '连', '的', '连', '前面', '的', '字', '和', '后面', '的']",16,"['man > eng', 'eng > man']",french,0,6,"because french speaks, they like the company's previous words and the back","because french speaking, they like the words in the front and the back of the company very much",法语,2,0,52711229,57953,12.721614715263197,18.822115578719234,因为法语讲话讲话很很连的连前面的字后面后面,因为 法语 讲话 他 他们 很 喜欢 连 的 连 前面 的 字 和 后面 的,17.881669858602987,17.881669858602987,19.11954317809753,19.11954317809753
24577,UI09MAZ_0103,Interview,-1,9,"['那个', 'sentence', 'to', 'words', '不', '知道', '不', '知道', '华文', '有', '没有', '这个', '问题', '因为', '华文', '是']",16,"['man > eng', 'eng > man']",sentence,0,8,that sentence to word,that sentence to words i don’t know if there is this problem in chinese because the chinese is because the chinese is,句子,2,0,15056351,726494,14.529352878903454,15.174119946757456,to sand to Words的句子不不知道知道华文没有这个问题问题华文华文华文华文是,那个 句子 句子 不 知道 不 知道 华文 有没有 这个 问题 因为 华文 是,18.472364150073144,18.472364150073144,17.56383110041226,17.899123268813526
24582,UI09MAZ_0103,Interview,-1,9,"['因为', '我们', '是', 'we']",4,['man > eng'],we,2,2,because we are we,because we are we,我们,2,2,600896170,73177380,9.210681223869788,8.519816876703524,因为我们,因为 我们 是 我们,4.663332293194355,4.663332293194355,3.5977667195960006,3.5977667195960006
24585,UI09MAZ_0103,Interview,-1,9,"['在', 'mandarin', '应该']",3,"['man > eng', 'eng > man']",mandarin,0,8,in mandarin,exist mandarin should,普通话,3,0,292985,214538,20.21275443031512,16.933837622245964,在普通话应该,在 普通话 应该,18.609731856267306,16.053805499815976,16.967058344914076,16.967058344914076
24588,UI09MAZ_0103,Interview,-1,9,"['每个', 'noun', '是', '有', 'male', '和', 'female', '的']",8,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",noun,0,4,each noun has male and female,each noun there is male and female of,名词,2,0,3493063,347667,16.63716047702679,16.237364694432767,每每名词是男性和女性的,每个 名词 是 有 男性 和 女性 的,17.20162001988688,17.20162001988688,16.374756904631614,17.921876483106647
24593,UI09MAZ_0103,Interview,-1,9,"['一', '有', 'male', '和', 'female', '你', '就', '好像', 'double', '已经', 'double', '的', '你', '要', '学', '的', 'vocabulary', '好像', '变成', 'double', '这样', '而且', '有', '时候', '问题', '是', '你']",27,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",male,0,4,"once there are male and female, you are like double's already double. vocabular that you want to learn seems to be double. sometimes the problem is you",there are a male and female you look like double already double you have to learn vocabulary seems to become double so and sometimes the problem is you,男性,2,0,21239332,599303,14.032986652655715,15.451785233881688,男性和和和和你你就就就就已经已经已经已经的的的的的的的的的的的好像好像好像好像好像,一有 男性 和 女性 你 就 好像 双倍 的 已经 双倍 的 的 你 要学 的 词汇 好像 变成 双倍 的 这样 而且 有时候 问题 是 你,16.21618798895026,16.349523538822847,19.274959584016834,15.916790582385486
24604,UI09MAZ_0103,Interview,-1,9,"['你', '就', '要', '你', '就', '要', '用', '你', '的', 'mathematic', '加', '一', '加', '过后', '你', '才', '知道', '原来', 'four', 'four', 'twenty', 'nineteen', '是', '九十九', '所以', '所以']",26,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",mathematic,0,10,"if you want you, you have to use your mathematic to plus one plus one to know","if you want you, you want to use you mathematic you only know the original after adding one plus four four twenty nineteen it's ninety -nine",数学,2,0,29046,1291757,23.54716982981892,14.343808033071792,数学加加加加一一过过过后才才知道知道知道知道知道知道知道知道原来知道知道知道知道,你 就要 你 就要 用 你 的 数学 加一加 过后 你 才 知道 原来 四个 四十 二十 十九 是 九十九 所以 所以,16.710206532424575,18.466103976578328,12.576670944864903,14.001127331857793
24606,UI09MAZ_0103,Interview,-1,9,"['所以', '这是', '一个', 'problem']",4,['man > eng'],problem,0,7,so this is a problem,so this is a problem,问题,2,0,67009534,50671348,12.375358670873023,9.050044430791882,所以这这个个问题,所以 这是 一个 问题,7.602832385363666,7.602832385363666,8.701099683513709,10.851276773249644
24617,UI09MAZ_0103,Interview,-1,9,"['我', '的', 'french', '学', '来', '也', '是', '只', '是', '在', '日常', '的', '生活', '上', '用', '罢', '了']",17,"['man > eng', 'eng > man']",french,0,6,my french learning is just used in daily life,mine french learning is just used in daily life,法语,2,0,52711229,57953,12.721614715263197,18.822115578719234,我法语学学也是只是日常的生活用用用罢罢,我 的 法语 学来 也 是 只是 在 日常 的 生活 上用 罢了,15.768664479863222,15.015294373008002,20.153744767588,17.919091378591894
24619,UI23FAZ_0101,Interview,-1,23,"['我', '的', 'research', '我', '的', 'research', '是', '关于', 'crowd', 'simulation']",10,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",research,0,8,"my research, my research is about crowd simulation",mine research mine research its about crowd simulation,研究,2,1,44618972,48778130,12.96206777023546,9.104980189091464,研究研究我研究是是是是人群模拟,我 的 研究 我 的 研究 是 关于 人群 模拟,13.883495200475355,13.425336538592537,14.74651384892257,13.786092282419544
24620,UI23FAZ_0101,Interview,-1,23,"['就是', '我们', '要', 'model', '一个', 'puppet']",6,"['man > eng', 'eng > man', 'man > eng']",model,0,5,"that is, we want a model a puppet",just we want model one puppet,模型,2,0,41672078,1702053,13.0606440026112,13.945866773174709,就是我们模型一一个,就是 我们 要 模型 一个 木偶,16.144152642598243,16.722986654191224,17.755313679657757,17.21321354893804
24622,UI23FAZ_0101,Interview,-1,23,"['就是', 'human', 'modeling']",3,['man > eng'],human,2,5,it's human modeling,that is human modeling,人类,2,0,85664998,8483718,12.021019193556228,11.628446068509426,就是人类建模,就是 人类 的 建模,16.203202572027344,15.42136819209827,18.52999860594101,18.52999860594101
24623,UI23FAZ_0101,Interview,-1,23,"['在', '那种', '的', 'malacca', 'kingdom', '就', '有', '不', '一样', '不', '一样', '的', '人']",13,"['man > eng', 'eng > man']",malacca,0,7,there are different people in that kind of malacca kingdom,that kind of malacca kingdom there are different people,马六甲,3,0,197155,29800,20.784250936216417,19.781686593872635,马六甲王国就就就就有一样不人的的人,在 那种 的 马六甲 王国 就 有 不 一样 不 一样 的 人,17.865138615631587,17.898495424403592,19.732926238455768,18.172966411315564
24624,UI23FAZ_0101,Interview,-1,23,"['对', '是', '讲', 'simulation']",4,['man > eng'],simulation,0,10,"yes, talk about simulation",right to talk about simulation,模拟,2,0,2912156,653270,16.89956549937593,15.32739144103575,对是讲模拟,对 是 讲 模拟,17.79903689724266,17.876999227701575,15.389215914453477,15.389215914453477
24632,UI23FAZ_0101,Interview,-1,23,"['怎样', '用', '啊', '因为', '如果', '你', 'model', '一个', '人', '通常', '他们', '啊']",12,"['man > eng', 'eng > man']",model,0,5,"how to use it because if you are model alone, they usually",how to use because if you model one person is usually them,模型,2,0,41672078,1702053,13.0606440026112,13.945866773174709,模型一一一一个人通常他们通常他们,怎样 用 啊 因为 如果 你 模型 一个 人 通常 他们 啊,15.953481278193518,17.666610226896832,19.274959584016834,18.471567883908797
24634,UI23FAZ_0101,Interview,-1,23,"['你', '可以', '用', '给', 'museum']",5,['man > eng'],museum,0,6,you can use it for museum,you can use it for museum,博物馆,3,0,11841825,1037255,14.875833606489978,14.660372123169596,博物馆,你 可以 用 给 博物馆,17.65798450840565,17.65798450840565,19.732926238455768,18.269104339152843
24636,UI23FAZ_0101,Interview,-1,23,"['他们', '有', '一种', 'program', 'software']",5,['man > eng'],program,0,7,they have a program software,they have one program software,程序,2,0,50821916,4725546,12.774274278778998,12.472661703656163,他们有有种程序软件,他们 有 一种 程序 软件,14.592522550155973,14.50320254754064,13.433481906281202,13.94465256108785
24638,UI23FAZ_0101,Interview,-1,23,"['他', '的', 'feeling', '会', '怎样']",5,"['man > eng', 'eng > man']",feeling,1,7,what will happen to his feeling,his feeling what will happen,感觉,2,1,33840358,2936938,13.360980214258342,13.15882992470197,他感觉会会,他 的 感觉 会 怎样,12.839784259620457,12.728048550606445,14.276773284736928,10.017889723408823
24641,UI23FAZ_0101,Interview,-1,23,"['那个', 'abdomen', '我们', '就', '没有', 'count']",6,"['man > eng', 'eng > man', 'man > eng']",abdomen,0,7,that abdomen we don't have count,that abdomen we do not count,腹部,2,0,2924371,20890,16.893526789830467,20.29418643215505,那个腹部我们我们没有没有,那个 腹部 我们 就 没有 数数,18.472364150073144,18.472364150073144,18.357090919830885,18.357090919830885
24643,UI23FAZ_0101,Interview,-1,23,"['怎样', 'model', '他']",3,"['man > eng', 'eng > man']",model,0,5,how model him,how model he,模型,2,0,41672078,1702053,13.0606440026112,13.945866773174709,怎样模型他,怎样 模型 他,16.936046485184256,16.936046485184256,15.916790582385486,15.916790582385486
24644,UI23FAZ_0101,Interview,-1,23,"['还', '没有', 'model', '因为', '我', '我们', '是', 'beginning', 'of', '那个', 'research', '罢了', '这个', '是', '我们', '要', '做', '的', '东西', '我们', '还', '没有', '啊', '肯定']",24,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",model,0,5,there is no model yet because i am the research of the research of this is what we want to do. we are not sure.,"not yet model because i am beginning of that research okay, this is what we want to do, we are not yet sure",模型,2,0,41672078,1702053,13.0606440026112,13.945866773174709,还模型因为因为是是是是是那个那个那个罢了罢了罢了我们要做东西我们还啊没有没有没有啊啊,还 没有 模型 因为 我 我们 是 开始 那个 研究 罢了 这个 是 我们 要 做 的 东西 我们 还 没有 啊 肯定,16.075389063226886,16.459999904896087,18.986191018584464,17.30091577257116
